RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1318,15720702,Shih,789,France,Male,37,3,0,1,1,0,121883.87,1
5682,15720706,Hsing,529,Spain,Female,39,2,82766.43,1,1,1,122925.44,0
3831,15720713,Chibueze,850,France,Female,29,10,0,2,1,1,199775.67,0
7345,15720725,Shubin,762,France,Male,28,2,0,2,1,0,167909.52,0
3201,15720745,Murray,635,Spain,Male,24,4,140197.18,1,1,1,142935.83,0
4317,15720774,P'eng,850,Spain,Male,44,7,89118.26,1,1,0,104240.77,1
4845,15720814,Warren,670,Germany,Female,36,2,84266.44,2,0,0,38614.69,0
5251,15720820,Sabbatini,462,Germany,Female,24,9,69881.09,2,0,1,64421.02,0
2471,15720838,Gallo,689,Spain,Female,31,3,139799.63,1,0,1,120663.57,0
4252,15720847,Sheffield,601,France,Male,35,2,0,2,1,1,118983.18,0
968,15720893,Gilbert,637,Spain,Female,34,9,0,2,0,0,26057.08,0
386,15720910,Black,560,France,Female,66,9,0,1,1,1,15928.49,0
5669,15720919,Duggan,667,France,Male,42,7,0,1,0,1,108348.94,1
9677,15720924,Chijioke,585,France,Female,34,1,0,1,1,1,75503.6,0
4207,15720929,Kazantseva,604,France,Female,47,8,62094.71,3,0,0,9308.1,1
3887,15720941,Tien,710,Germany,Male,34,8,147833.3,2,0,1,1561.58,0
3007,15720943,Pirozzi,747,France,Female,45,1,114959.12,1,1,0,189362.39,1
5379,15720968,Young,606,Germany,Male,27,2,130274.26,2,1,0,147533.09,0
3128,15721007,Charlton,776,Germany,Male,33,8,115130.34,1,0,0,129525.5,1
6077,15721019,Jones,687,France,Female,24,3,110495.27,1,1,0,158615.41,0
673,15721024,Wickens,642,France,Male,26,0,0,1,0,0,47472.68,0
6255,15721047,Ansell,578,Germany,Male,37,1,135650.88,1,1,0,199428.19,0
6919,15721116,Napolitano,597,Spain,Male,24,0,108058.07,2,1,1,187826.11,0
387,15721181,Oliver,611,Spain,Male,46,6,0,2,1,0,45886.33,0
1247,15721189,Kung,666,France,Female,66,7,0,2,1,1,99792.82,0
5612,15721207,Piazza,625,Germany,Male,42,6,100047.33,1,1,0,93429.95,0
4282,15721251,Watson,554,Spain,Female,41,4,112152.89,1,0,1,36242.19,0
1176,15721292,Atkins,719,Spain,Male,39,5,0,2,1,0,145759.7,0
1774,15721303,O'Meara,640,Spain,Male,34,1,137523.02,1,0,0,24761.36,0
2816,15721307,Pickering,694,Germany,Male,37,1,95668.82,2,1,0,100335.55,0
9972,15721377,Chou,833,France,Female,34,3,144751.81,1,0,0,166472.81,0
9798,15721383,Harvey,627,Spain,Male,40,10,0,2,1,1,194792.42,0
2155,15721426,Milne,606,Germany,Male,65,10,126306.64,3,0,0,7861.68,1
8850,15721433,Hixson,664,France,Female,38,4,74306.19,2,1,0,154395.56,0
5115,15721460,Lorenzo,678,France,Male,60,8,185648.56,1,0,0,192156.54,1
5102,15721462,Shubin,622,Spain,Female,58,2,0,2,1,1,33277.31,0
9909,15721469,Mach,492,Germany,Male,45,9,170295.04,2,0,0,164741.81,0
1404,15721487,Pirogova,739,France,Female,27,6,0,1,1,1,57572.38,0
7556,15721504,King,731,Spain,Male,41,3,0,2,1,0,101371.72,0
7323,15721507,Pagan,713,France,Female,32,1,117094.02,1,0,0,149558.83,1
7472,15721569,Chialuka,658,Germany,Female,55,8,119327.93,1,0,1,119439.66,0
3377,15721582,Hale,644,Germany,Female,40,4,77270.08,2,1,1,115800.1,1
2695,15721585,Blacklock,628,Germany,Male,29,3,113146.98,2,0,1,124749.08,0
3165,15721592,Barton,665,France,Female,38,5,0,2,1,0,156439.56,0
721,15721658,Fleming,672,Spain,Female,56,2,209767.31,2,1,1,150694.42,1
9551,15721715,Fane,769,France,Female,40,9,133871.05,1,1,1,50568.02,0
1278,15721719,Calabresi,743,France,Male,42,7,77002.2,2,1,1,80428.42,0
1732,15721730,Amechi,601,Spain,Female,44,4,0,2,1,0,58561.31,0
4727,15721740,Pai,633,Germany,Male,50,7,88302.65,1,1,1,195937.16,0
5190,15721779,Arnold,826,Spain,Male,41,5,146466.46,2,0,0,180934.67,0
6969,15721793,Chiu,510,Germany,Female,50,7,123936.54,1,1,1,23768.01,0
3248,15721835,Owen,791,Spain,Male,25,7,0,1,1,0,89666.28,0
2884,15721917,Chuang,559,France,Female,38,8,95139.41,1,1,1,86575.46,0
4857,15721921,Woolnough,796,France,Male,44,8,165326.2,1,1,1,57205.55,0
886,15721935,Kincaid,521,France,Male,25,7,0,2,1,1,157878.67,0
6559,15721937,Romilly,686,France,Male,38,0,138131.34,1,0,1,115927.85,0
9234,15722004,Hsiung,543,France,Female,31,4,138317.94,1,0,0,61843.73,0
587,15722010,Zuyev,621,Spain,Male,53,9,170491.84,1,1,0,35588.07,1
8594,15722037,Alvarez,610,Germany,Male,36,7,115462.02,1,0,1,42581.04,0
5852,15722053,Oguejiofor,576,Spain,Male,33,3,0,2,0,1,190112.05,0
3144,15722061,Allen,619,Germany,Female,41,8,142015.76,2,1,0,114323.66,0
4945,15722072,Hou,630,France,Male,53,5,138053.67,1,0,1,114110.97,0
6246,15722083,Ch'ang,591,Spain,Male,39,8,0,2,0,0,42392.24,0
6458,15722090,Tseng,615,Spain,Male,51,6,81818.49,1,1,1,169149.38,0
4899,15722122,Findlay,544,France,Female,40,7,0,1,0,1,161076.92,0
4514,15722212,Edmondstone,696,France,Female,41,8,0,2,0,0,28276.83,0
3694,15722246,Omeokachie,742,France,Female,60,4,0,1,1,1,13161.66,1
5491,15722322,Green,655,Spain,Female,78,2,0,2,0,1,188435.38,0
4161,15722350,Udinesi,627,Germany,Female,37,7,147361.57,1,1,1,133031.96,0
1359,15722364,Onwumelu,664,France,Male,43,9,189026.53,2,1,1,56099.86,0
3439,15722404,Carpenter,445,France,Female,30,3,0,2,1,1,127939.19,0
8939,15722409,Ritchie,693,Spain,Male,47,8,107604.66,1,1,1,80149.27,0
5187,15722425,Lucchese,639,France,Male,32,9,0,2,1,0,111340.36,0
7735,15722473,Faulkner,713,France,Male,41,3,0,2,1,0,55772.04,0
7312,15722479,Ikenna,707,France,Male,37,1,0,2,0,1,6035.51,0
9905,15722532,Angelo,690,Spain,Female,36,10,91760.11,1,1,1,135784.94,0
5946,15722533,Logue,716,France,Female,40,3,0,2,0,1,167636.15,0
7677,15722535,Ireland,457,France,Female,33,7,127837.54,1,0,1,60013.17,0
711,15722548,Fisher,540,France,Male,48,0,148116.48,1,0,0,116973.48,0
1616,15722578,Spitzer,685,Germany,Female,21,6,97956.5,1,1,1,164966.27,0
6452,15722583,Benjamin,636,Spain,Female,29,6,157576.47,2,1,1,101102.39,0
8577,15722599,Nelson,751,France,Female,37,9,183613.66,2,0,0,49734.94,0
4783,15722611,Cameron,752,France,Female,53,8,114233.18,1,1,1,51587.04,0
7975,15722632,Dickson,716,Germany,Male,50,2,119655.77,1,1,1,12944.17,1
6528,15722692,Kazakova,464,France,Male,38,3,116439.65,1,1,0,75574.48,0
9030,15722701,Bruno,594,Germany,Male,18,1,132694.73,1,1,0,167689.56,0
9800,15722731,Manna,653,France,Male,46,0,119556.1,1,1,0,78250.13,1
3027,15722758,Allan,585,France,Male,40,7,0,2,0,0,146156.98,0
2420,15722765,Owen,580,Spain,Female,57,0,136820.99,1,0,1,108528.74,0
6680,15722813,Byrne,470,Spain,Male,30,4,125385.01,1,1,0,68293.93,0
9340,15722845,Meldrum,665,Spain,Male,29,1,182781.74,2,1,1,63732.9,0
1370,15722902,Chizuoke,652,Germany,Male,50,8,125437.64,1,1,1,17160.94,1
3453,15722965,Yefimova,757,France,Male,57,3,89079.41,1,1,1,53179.21,1
8937,15722991,McGregor,567,France,Male,54,9,96402.96,1,0,0,52035.29,1
1151,15722993,Page,700,France,Female,27,6,137963.07,1,0,0,8996.79,0
1373,15723006,Gorbunova,489,France,Male,38,8,0,2,0,1,196990.79,0
2050,15723008,Lo Duca,720,France,Female,45,1,102882.4,2,1,1,35633.15,1
9673,15723013,Sutherland,613,Germany,Male,28,7,76656.4,2,1,1,185483.24,0
4477,15723028,Smith,778,France,Male,33,1,0,2,1,0,85439.73,0
1640,15723053,T'ang,504,Germany,Male,32,8,170291.22,2,0,1,15658.99,0
8778,15723064,Kistler,603,Spain,Male,24,1,165149.13,2,1,0,21858.28,0
5177,15723105,Feetham,756,France,Female,28,6,0,1,1,1,164394.65,0
9005,15723153,Wearing,708,Spain,Male,33,3,0,2,1,0,138613.21,0
3785,15723169,Williams,640,France,Female,31,9,138857.59,1,1,0,48640.77,0
6437,15723216,Greco,623,Germany,Male,33,2,80002.33,1,1,1,104079.62,0
9001,15723217,Cremonesi,616,France,Male,37,9,0,1,1,0,111312.96,0
1117,15723250,Teng,519,France,Male,42,8,0,2,1,1,101485.72,0
3563,15723263,Cocci,495,Germany,Female,34,9,117160.32,1,1,1,116069.24,1
2803,15723299,Sorokina,774,France,Male,53,4,113709.28,1,1,1,153887.93,1
6735,15723318,Mactier,619,France,Female,55,0,0,3,0,0,60810.64,1
2124,15723320,Azubuike,651,Germany,Female,25,2,109175.14,2,1,0,114566.47,0
1270,15723339,Chin,554,France,Female,38,4,137654.05,2,1,1,172629.67,0
3150,15723373,Page,643,Spain,Female,34,8,117451.47,1,1,0,65374.86,0
9024,15723400,Hutchinson,663,France,Male,28,4,0,2,1,1,123969.64,0
1539,15723411,Jamieson,607,Spain,Female,36,4,98266.3,1,1,1,46416.36,0
8012,15723437,Sal,701,France,Female,35,2,0,2,1,1,65765.22,0
8957,15723481,Wright,728,Spain,Male,42,8,0,2,0,1,41823.22,0
9577,15723484,Hunt,669,Germany,Female,42,1,103873.39,1,1,0,148611.52,0
216,15723488,Watson,668,Germany,Male,47,7,106854.21,1,0,1,157959.02,1
9457,15723604,Collins,639,France,Male,39,6,150555.83,1,1,0,30414.17,0
5411,15723613,Jenkins,623,France,Female,28,4,0,2,1,0,41227.67,0
5697,15723620,Lu,617,France,Male,41,7,0,2,0,1,14496.67,0
296,15723654,Tsao,773,France,Male,25,2,135903.33,1,1,0,73656.38,0
8324,15723658,Voronina,712,Spain,Female,30,6,0,2,1,0,152417.97,0
6494,15723671,Lucciano,661,France,Male,35,9,100107.99,1,1,0,83949.68,0
1005,15723685,Ekechukwu,601,Germany,Female,26,7,105514.69,2,1,0,50070.59,0
2538,15723706,Abbott,573,France,Female,33,0,90124.64,1,1,0,137476.71,0
3939,15723717,Heath,483,Germany,Male,41,1,118334.44,1,0,0,163147.99,1
1921,15723720,McKenzie,591,France,Female,31,7,0,2,0,1,48778.46,0
4984,15723721,Tinline,543,France,Male,30,4,140916.81,1,1,0,157711.18,0
5992,15723737,Pitcher,680,France,Male,27,3,0,1,1,0,32454.26,0
6183,15723786,Morris,709,France,Female,37,9,0,2,1,0,16733.59,0
5861,15723818,Carpenter,453,France,Female,37,4,131834.76,2,1,0,8949.2,0
7146,15723827,Macartney,683,France,Male,30,4,114779.35,1,0,0,183171.47,0
4898,15723851,Mazzanti,699,Spain,Male,40,2,0,1,1,0,78387.32,0
5886,15723856,Gonzalez,602,France,Female,29,3,88814.4,2,1,1,62487.97,0
4814,15723858,Schiavone,517,Spain,Male,39,3,0,2,0,1,12465.51,0
5477,15723864,Lucas,828,Spain,Male,47,1,109876.82,2,1,0,83611.45,1
9241,15723872,Buccho,589,Spain,Female,46,10,0,2,0,1,168369.37,0
733,15723873,Ponomarev,657,Spain,Male,31,3,125167.02,1,0,0,98820.39,0
7093,15723884,Nekrasova,758,Spain,Male,40,3,0,2,0,0,96097.65,0
234,15723886,Fiore,767,Germany,Male,20,3,119714.25,2,0,1,150135.38,0
2740,15723894,Younger,625,France,Male,45,7,137555.44,1,0,0,124607.7,0
1166,15723907,Lawless,712,Germany,Female,49,5,154776.42,2,0,0,196257.68,0
5780,15723950,Kruglov,684,Spain,Male,40,2,70291.02,1,1,1,115468.84,1
7107,15723989,Carroll,646,France,Male,40,5,93680.43,2,1,1,179473.26,0
5338,15724076,Christie,815,Spain,Female,57,5,0,3,0,0,38941.44,1
4434,15724099,Udinese,674,France,Male,26,6,166257.96,1,1,1,149369.41,0
1099,15724127,McLean,790,France,Female,26,4,141581.71,2,0,0,98309.27,0
2578,15724145,William,616,Germany,Male,29,8,149318.55,1,1,0,140746.13,0
3285,15724150,Nkemdirim,814,France,Male,48,9,136596.85,1,1,1,185791.9,0
5702,15724154,Manna,625,Germany,Female,49,4,128504.76,1,1,0,126812.63,1
3153,15724161,Sutton,644,France,Female,40,9,137285.26,4,1,0,77063.63,1
8542,15724181,Hudson,647,Spain,Male,47,5,105603.21,2,1,1,157360.9,0
9830,15724200,Cheng,584,France,Male,38,1,115341.55,1,0,1,173632.92,0
2313,15724223,Bronner,545,France,Female,55,5,0,1,0,0,10034.77,1
3818,15724251,Todd,682,Germany,Female,29,6,101012.77,1,0,0,32589.89,1
8486,15724269,Yao,670,France,Male,25,7,0,2,1,1,144723.38,0
634,15724282,Tsao,540,Germany,Male,44,3,164113.04,2,1,1,12120.79,0
769,15724296,Kerr,684,Spain,Male,41,2,119782.72,2,0,0,120284.67,0
1206,15724307,Mitchell,780,France,Male,76,10,121313.88,1,0,1,64872.33,0
9720,15724321,Baresi,516,Germany,Female,47,9,128298.74,1,0,0,149614.17,1
1203,15724334,Alekseyeva,529,France,Male,22,5,0,1,1,0,151169.83,0
9042,15724336,Yates,513,Germany,Female,49,5,171601.27,1,1,0,126223.84,0
3085,15724402,Tyler,770,France,Female,30,8,0,2,1,0,100557.03,0
3021,15724423,Wilson,571,France,Female,38,6,107193.82,2,0,0,38962.94,0
4457,15724428,Abel,544,France,Male,40,8,0,2,1,0,61581.2,0
2063,15724443,Taylor,703,Germany,Female,29,3,122084.63,1,0,1,82824.08,0
9062,15724444,Wall,567,France,Female,38,1,125877.65,2,1,1,107841.77,0
6881,15724453,Fan,570,France,Male,23,2,0,1,0,0,198830.98,0
1753,15724466,Swearingen,744,Germany,Female,41,2,84113.41,1,1,0,197548.63,0
3300,15724527,Forbes,825,France,Male,34,9,0,2,1,1,31933.06,0
3109,15724536,Chin,560,Spain,Female,28,1,0,2,1,1,120880.72,0
9596,15724543,Mao,597,France,Male,61,5,0,2,1,1,81299.17,0
993,15724563,Hawkins,752,Germany,Female,42,3,65046.08,2,0,1,140139.28,0
1301,15724620,Dodds,538,France,Male,37,1,134752.08,1,1,0,162511.55,0
167,15724623,Taubman,704,Germany,Female,24,7,113034.22,1,1,0,162503.48,1
4661,15724632,Madukaego,537,France,Female,41,0,0,2,0,1,175262.49,0
9413,15724648,Chikezie,725,France,Male,26,6,98684.15,1,0,0,133720.57,0
6676,15724663,Christmas,654,Spain,Female,36,5,0,2,0,0,157238.05,0
5564,15724684,Sung,610,Spain,Male,46,5,91897.8,1,1,0,54394.28,0
8897,15724691,Gordon,712,France,Male,34,1,0,2,1,1,195052.12,0
5223,15724719,Jones,550,France,Female,22,7,139096.85,1,1,0,129890.94,0
8688,15724764,Lawley,667,Germany,Female,42,10,64404.26,2,0,0,26022.37,0
2619,15724834,Wilson,498,France,Female,30,1,0,2,0,0,135795.53,0
6713,15724838,Moretti,599,France,Female,43,4,0,1,1,0,170347.1,0
908,15724848,Oluchukwu,516,France,Female,46,1,104947.72,1,1,0,115789.25,1
7268,15724851,Farmer,507,Germany,Male,31,9,111589.67,1,1,0,150037.19,0
2933,15724858,Begum,688,France,Female,54,9,0,1,1,0,191212.63,1
3390,15724863,Sheppard,420,Spain,Female,55,4,91893.32,1,1,0,144870.28,1
9722,15724876,McGregor,560,France,Female,38,5,83714.41,1,1,1,33245.97,0
2183,15724889,Chinweuba,665,Spain,Male,38,9,0,1,0,1,87412.74,0
3767,15724890,Cross,584,Spain,Male,36,4,82696.09,2,0,0,83058.14,0
6643,15724924,Giordano,589,France,Female,37,6,138497.84,1,0,1,18988.58,0
142,15724944,Tien,663,France,Male,34,7,0,2,1,1,180427.24,0
3651,15724955,Lucchesi,537,France,Male,38,3,0,2,0,0,141023.01,0
7615,15725002,Smith,749,France,Male,37,7,0,2,1,0,20306.79,0
1721,15725024,Pope,805,Germany,Female,33,3,105663.56,2,0,1,33330.89,0
7286,15725028,Chialuka,679,France,Male,29,3,0,2,1,1,63687.06,0
5742,15725036,Jideofor,709,France,Male,42,9,118546.71,1,0,1,77142.85,0
2407,15725039,McIntyre,702,Spain,Male,32,8,71667.74,1,1,1,126082.18,0
3667,15725068,Quinn,701,Spain,Female,21,9,0,2,1,1,26327.42,0
8617,15725076,Anderson,653,Spain,Female,27,6,107751.68,2,1,1,33389.42,0
6438,15725094,Fang,623,France,Female,37,4,140211.88,1,1,1,93832.33,0
1573,15725141,Whiddon,716,France,Female,44,3,109528.28,1,1,0,27341.63,1
274,15725166,Newton,707,France,Male,30,8,0,2,1,0,33159.37,0
5458,15725221,Sabbatini,738,Germany,Male,62,10,83008.31,1,1,1,42766.03,0
6245,15725302,Streeton,670,Spain,Female,20,4,0,2,1,0,119759.24,0
221,15725311,Hay,726,France,Female,31,9,114722.05,2,1,1,98178.57,0
1789,15725355,Morey,439,France,Female,43,8,0,1,0,1,104889.3,0
3393,15725429,Vincent,623,Germany,Male,33,8,96759.42,1,1,1,174777.98,0
4166,15725478,McClemans,775,France,Male,60,7,0,2,1,1,111558.7,0
9067,15725509,Otutodilinna,662,Germany,Male,30,5,115286.68,2,1,1,149587.92,0
667,15725511,Wallace,559,France,Female,31,3,127070.73,1,0,1,160941.78,0
4052,15725639,Ignatyev,793,France,Female,63,9,116270.72,1,1,1,184243.25,0
3031,15725660,Dellucci,676,France,Male,20,1,80569.73,1,0,0,68621.98,0
1776,15725664,Wallace,549,France,Female,38,8,107283.4,1,0,0,157442.75,0
5916,15725665,Lo,679,France,Male,47,10,198546.1,2,1,0,191198.92,1
494,15725679,Hsia,531,France,Female,47,6,0,1,0,0,194998.34,1
2680,15725698,Panicucci,520,Spain,Female,35,4,115680.81,1,1,1,90280.7,0
24,15725737,Mosman,669,France,Male,46,3,0,2,0,1,8487.75,0
8861,15725762,Kemp,808,France,Male,24,4,122168.65,1,1,0,174107.04,0
5228,15725767,Milani,701,France,Male,23,3,0,2,1,0,38960.59,0
8153,15725772,Ch'in,654,Spain,Female,36,2,0,2,1,1,146652.11,0
7078,15725776,Lazar,649,Germany,Male,24,7,101195.23,1,0,0,133091.32,0
3194,15725794,Winters,659,France,Female,49,1,0,1,1,0,116249.72,1
850,15725811,Lim,705,France,Male,25,0,97544.29,1,0,1,59887.15,0
2465,15725818,Chibuzo,583,Germany,Male,40,4,107041.3,1,1,1,5635.63,0
2006,15725835,West,785,Germany,Female,32,3,124493.03,2,0,1,52583.79,1
5815,15725882,Feng,618,Germany,Female,40,1,133245.52,2,1,1,54495.82,0
7741,15725906,Hankinson,665,Spain,Female,51,8,0,1,1,1,38928.48,1
6081,15725945,Nweke,659,Spain,Female,42,2,0,1,0,0,162734.31,1
2156,15725997,She,660,France,Female,35,6,100768.77,1,1,0,19199.61,0
466,15726032,Enyinnaya,608,France,Male,33,9,89968.69,1,1,0,68777.26,0
6259,15726046,Johnston,712,France,Female,27,2,133009.51,1,1,0,126809.15,0
5915,15726058,Cattaneo,754,Germany,Male,27,7,117578.35,2,0,1,87908.01,0
5578,15726087,Ch'in,592,France,Female,62,5,0,1,1,1,100941.57,0
1744,15726088,Vinogradova,476,France,Male,40,6,0,1,1,1,22735.45,0
5790,15726103,Tsou,689,Germany,Female,55,1,76296.81,1,1,0,42364.75,1
4826,15726153,Fanucci,622,France,Male,31,5,106260.67,1,1,1,2578.43,0
7371,15726167,Scott,655,France,Male,37,4,0,2,1,1,142415.97,0
5313,15726178,Hardy,712,Spain,Female,48,8,0,2,1,0,183235.33,0
9864,15726179,Ferrari,757,Germany,Female,43,5,131433.33,2,1,1,3497.43,1
2375,15726186,Genovese,639,Spain,Male,29,4,133434.57,2,1,0,97983.44,0
832,15726234,Trentini,708,Spain,Female,41,5,0,1,0,1,157003.99,0
5129,15726250,Hsia,508,France,Female,38,3,166328.65,2,0,1,22614.19,0
2012,15726267,Paterson,570,France,Male,32,9,117337.54,2,0,1,62810.91,0
8985,15726289,Cawood,645,France,Male,25,0,174400.36,1,1,0,42669.37,0
5200,15726310,Mordvinova,782,Spain,Female,27,3,0,2,1,0,143614.01,0
5579,15726313,Napolitani,687,Spain,Female,50,5,0,2,1,0,110230.4,0
2134,15726354,Smith,688,France,Female,32,6,123157.95,1,1,0,172531.23,0
2970,15726358,Chiemenam,681,France,Male,34,7,0,2,0,0,130686.59,0
2461,15726403,Glenny,660,Germany,Male,41,1,129901.21,1,1,0,26025.6,1
7006,15726466,Esposito,751,France,Male,43,1,114974.24,1,1,0,125920.54,0
3988,15726484,Pollard,633,France,Male,37,7,141546.35,1,1,1,124830.11,0
3910,15726487,P'eng,431,France,Male,63,6,160982.89,1,1,1,168008.17,0
2525,15726490,Kirby,782,Spain,Male,52,4,0,1,1,1,52759.82,1
1863,15726494,Romani,481,France,Male,44,9,175303.06,1,1,0,65500.53,1
1450,15726556,Macgroarty,594,Germany,Female,26,6,135067.52,2,0,0,131211.86,0
1264,15726557,Lai,638,France,Female,42,7,165679.92,1,0,0,32916.29,0
3863,15726588,Seleznev,653,Spain,Female,36,3,0,2,0,0,110525.6,0
2789,15726589,Matveyev,540,Germany,Male,39,1,82531.11,1,1,0,114092.52,0
455,15726631,Hilton,758,France,Female,39,6,127357.76,1,0,1,56577,0
6217,15726634,Wei,479,France,Male,47,1,0,1,1,0,95270.83,0
189,15726676,Marshall,616,Spain,Male,30,5,0,2,0,1,196108.51,0
7769,15726695,Hsia,601,Spain,Female,20,9,122446.61,2,1,0,86791.9,0
9653,15726720,Blinova,480,France,Female,40,7,0,1,1,0,170332.67,1
3347,15726747,Donaldson,714,France,Male,63,4,138082.16,1,0,1,166677.54,0
5499,15726774,Field,563,France,Male,35,3,106250.72,1,0,0,39546.32,0
9134,15726776,Donnelly,705,Spain,Male,36,1,111629.29,1,1,1,21807.16,0
2353,15726791,Nuttall,637,Spain,Female,45,2,157929.45,1,1,1,145134.49,1
3361,15726796,Brabyn,844,France,Male,38,7,111501.66,1,1,1,119333.38,0
4013,15726814,Walton,554,Spain,Male,46,4,0,2,0,1,57320.92,0
4492,15726832,Donnelly,850,Germany,Male,61,3,141784.02,1,1,1,92053.75,0
5456,15726855,Oliver,805,Germany,Female,45,9,116585.97,1,1,0,189428.75,1
191,15726931,Onwumelu,715,France,Female,41,8,56214.85,2,0,0,92982.61,1
3881,15726945,Andreev,677,France,Female,72,8,0,2,1,1,153604.44,0
6631,15726960,O'Brien,741,France,Female,36,3,0,2,1,1,89804.83,0
2559,15727021,Obialo,727,Germany,Female,30,8,119027.28,2,1,1,137903.54,0
5784,15727041,Fiorentini,624,France,Male,71,7,0,2,1,1,108841.83,0
4307,15727059,Lettiere,476,France,Female,40,4,0,2,0,0,182547.04,0
7882,15727138,Kulikova,774,Spain,Male,46,9,0,2,1,1,34774.26,0
8221,15727177,Manfrin,557,France,Male,42,6,177822.03,1,1,0,150944.31,1
3684,15727197,Pinto,576,France,Female,52,9,170228.59,2,0,0,148477.57,1
6194,15727198,Teng,689,Germany,Female,28,2,64808.32,2,0,0,78591.15,0
1736,15727251,Vincent,642,France,Male,30,8,117494.27,1,0,0,61977.82,0
1391,15727281,Macintyre,653,France,Female,27,9,0,2,1,0,96429.29,0
8666,15727291,McKay,821,France,Female,40,1,0,2,1,0,194273.12,0
697,15727299,Edgar,445,Spain,Male,62,1,64119.38,1,1,1,76569.64,1
2908,15727311,Yen,539,France,Female,22,0,100885.93,2,1,1,38772.65,0
5116,15727317,Brady,533,Germany,Female,49,1,102286.6,3,1,0,69409.37,1
8944,15727350,Pai,516,France,Female,37,8,113143.12,1,0,0,3363.36,0
3560,15727353,Ch'ang,650,France,Female,64,7,142028.36,1,1,0,32275.09,1
6827,15727361,Chiemela,547,France,Female,51,1,0,2,1,1,56908.41,0
2008,15727384,Chukwuemeka,705,Germany,Female,43,10,146547.78,1,0,1,10072.55,1
9111,15727391,Collier,688,Germany,Male,29,9,144553.5,2,1,0,143454.95,0
4365,15727408,Koo,523,Germany,Male,27,8,61688.61,2,1,0,147059.16,0
8250,15727421,Anayolisa,586,France,Female,38,6,0,2,1,1,37935.83,0
3174,15727467,Mellor,485,France,Female,27,3,0,2,1,0,141449.86,0
4326,15727489,Madueke,567,Spain,Female,45,1,157320.51,1,1,0,62193.92,0
2456,15727490,Scott,661,France,Male,47,5,0,1,0,1,107243.31,1
6712,15727499,Boyle,666,Germany,Female,36,3,129118.5,2,0,0,139435.12,0
6889,15727539,Schoenheimer,618,France,Female,31,4,0,2,1,0,29176.04,0
2250,15727546,Olejuru,762,France,Male,35,9,0,2,1,1,43075.7,0
289,15727556,O'Donnell,744,Spain,Female,26,5,166297.89,1,1,1,181694.44,0
6130,15727605,Shih,533,Germany,Male,43,4,80442.06,2,0,1,12537.42,0
8494,15727619,Lock,753,Germany,Female,46,9,113909.69,3,1,0,92320.37,1
501,15727688,Chizuoke,555,Spain,Male,32,4,0,2,1,1,54405.79,0
2947,15727696,Zubareva,592,France,Male,42,1,147249.29,2,1,1,63023.02,0
4939,15727703,Li Fonti,773,Germany,Male,34,10,126979.75,1,0,0,36823.28,0
7634,15727811,Ts'ui,661,Germany,Female,47,0,109493.62,1,0,0,188324.01,1
8761,15727819,Hartley,677,Spain,Female,34,10,171671.9,1,1,1,50777.77,0
223,15727829,McIntyre,567,France,Male,42,2,0,2,1,1,167984.61,0
7897,15727857,Flynn,635,Spain,Male,41,1,0,2,1,0,175611.5,0
204,15727868,Onuora,711,France,Female,38,2,129022.06,2,1,1,14374.86,1
840,15727915,Artemiev,507,France,Male,36,4,83543.37,1,0,0,140134.43,0
2527,15727919,Chukwuemeka,671,Spain,Female,29,6,0,2,0,0,12048.67,0
1547,15727944,Simpkinson,701,Germany,Female,48,1,92072.68,1,1,1,133992.36,0
9690,15728005,Urban,698,France,Female,57,9,111359.55,2,1,0,105715.01,0
2429,15728006,Endrizzi,524,France,Male,40,2,180516.9,1,1,0,180002.42,0
7247,15728010,Capon,485,France,Male,37,5,0,2,0,1,170226.47,0
6431,15728012,Everett,678,Spain,Female,40,3,128398.38,1,1,0,168658.3,0
9545,15728043,Udinese,648,Germany,Female,37,7,138503.51,2,1,0,57215.85,0
4837,15728078,Yeh,609,France,Male,26,10,126392.18,1,0,1,43651.49,0
7539,15728082,Vasiliev,601,Spain,Male,28,6,0,2,1,0,14665.28,0
3825,15728167,Abramovich,667,France,Male,44,2,122806.95,1,0,0,15120.86,0
3787,15728224,Kerr,710,Germany,Female,41,9,149155.53,2,1,0,42131.26,1
